zip,city,longitude,latitude,pop,state
03033,Brookline,-71.666254,42.738442,2410,NH
03034,Candia,-71.304857,43.058514,3557,NH
03036,Chester,-71.244962,42.967756,2691,NH
03037,Deerfield,-71.251264,43.137756,3124,NH
03038,Derry,-71.301971,42.887404,29556,NH
03042,Epping,-71.076367,43.041052,6797,NH
03043,Francestown,-71.81131,42.991952,1219,NH
03044,Fremont,-71.121836,42.984016,2677,NH
03045,Dunbarton,-71.56264,43.018224,9428,NH
03047,Greenfield,-71.872755,42.949277,1422,NH
03048,Mason,-71.784487,42.7489,3443,NH
03049,Hollis,-71.577206,42.748513,5705,NH
03051,Hudson,-71.412144,42.769038,26489,NH
03053,Londonderry,-71.37719,42.865555,19687,NH
03054,Merrimack,-71.51278,42.866689,21632,NH
03055,Milford,-71.660569,42.828497,11795,NH
03057,Mont Vernon,-71.676243,42.897597,1812,NH
03060,Nashua,-71.466684,42.756395,41438,NH
03062,Nashua,-71.489282,42.723472,23927,NH
03063,Nashua,-71.513156,42.771686,14891,NH
03070,New Boston,-71.686402,42.97217,2701,NH
03071,New Ipswich,-71.870318,42.751142,4014,NH
03076,Pelham,-71.304551,42.72881,6012,NH
03077,Raymond,-71.191159,43.032512,9005,NH
03079,Salem,-71.21761,42.78465,25746,NH
03082,Lyndeborough,-71.774373,42.895449,1294,NH
03084,Temple,-71.852347,42.820035,1194,NH
03086,Wilton,-71.754066,42.836761,3122,NH
03087,Windham,-71.306735,42.805106,9000,NH
03101,Manchester,-71.463255,42.992858,2697,NH
03102,Manchester,-71.488433,42.99442,29308,NH
03103,Manchester,-71.449325,42.965563,36613,NH
03104,Manchester,-71.448233,43.007307,29950,NH
03106,Hooksett,-71.444446,43.061708,8668,NH
03109,Manchester,-71.413474,42.971349,7884,NH
03110,Bedford,-71.52127,42.940307,12468,NH
03216,Andover,-71.782952,43.428668,1638,NH
03217,Ashland,-71.612085,43.703428,2056,NH
03218,Barnstead,-71.286946,43.36513,793,NH
03220,Belmont,-71.488991,43.451189,2997,NH
03221,Bradford,-71.985048,43.294343,3273,NH
03222,Bristol,-71.750664,43.611994,4288,NH
03223,Beebe River,-71.636142,43.888507,2802,NH
03224,Canterbury,-71.557008,43.357041,2085,NH
03225,Center Barnstead,-71.24244,43.356563,2307,NH
03226,Center Harbor,-71.47973,43.710688,470,NH
03227,Center Sandwich,-71.450614,43.816169,615,NH
03229,Hopkinton,-71.696299,43.218898,6071,NH
03230,Danbury,-71.869074,43.5115,1098,NH
03231,East Andover,-71.759606,43.47766,177,NH
03232,East Hebron,-71.767907,43.696969,47,NH
03234,Epsom,-71.354576,43.217398,2931,NH
03235,Franklin,-71.649122,43.442569,9780,NH
03237,Gilmanton,-71.412063,43.417476,1308,NH
03240,Grafton,-71.963389,43.572743,890,NH
03241,Hebron,-71.82696,43.718571,657,NH
03242,Henniker,-71.815921,43.179091,4151,NH
03243,Hill,-71.729168,43.527422,778,NH
03244,Hillsboro,-71.902818,43.120709,5246,NH
03246,Gilford,-71.452907,43.538713,24409,NH
03251,Lincoln,-71.672707,44.058159,1229,NH
03253,Meredith,-71.511327,43.650208,5959,NH
03254,Moultonborough,-71.392245,43.728133,3208,NH
03256,New Hampton,-71.643513,43.618393,1214,NH
03257,New London,-71.985674,43.414501,3280,NH
03259,North Sandwich,-71.385025,43.845182,338,NH
03261,Northwood,-71.200423,43.206965,3013,NH
03262,North Woodstock,-71.697684,44.019831,1091,NH
03263,Pittsfield,-71.33303,43.287384,5806,NH
03264,Plymouth,-71.684714,43.763524,8980,NH
03266,Rumney,-71.848019,43.804389,1912,NH
03268,Salisbury,-71.704468,43.406652,140,NH
03269,Sanbornton,-71.600348,43.549552,699,NH
03275,Allenstown,-71.439663,43.147554,11565,NH
03276,Tilton,-71.577413,43.46033,7356,NH
03278,Warner,-71.835349,43.303512,3265,NH
03279,Warren,-71.89013,43.944667,886,NH
03280,Washington,-72.082407,43.174705,628,NH
03281,Weare,-71.70376,43.071422,7481,NH
03282,Wentworth,-71.909651,43.868456,556,NH
03284,West Springfield,-72.057855,43.491615,788,NH
03287,Wilmot Flat,-71.900983,43.432177,931,NH
03290,Nottingham,-71.110983,43.119632,598,NH
03291,West Nottingham,-71.111006,43.133971,27,NH
03301,Concord,-71.527734,43.218525,34035,NH
03303,Boscawen,-71.612723,43.285285,12046,NH
03304,Bow,-71.544814,43.138788,5500,NH
03431,Surry,-72.28954,42.943127,23882,NH
03440,Antrim,-71.938698,43.059547,3379,NH
03441,Ashuelot,-72.434899,42.785057,285,NH
03442,Bennington,-71.91534,43.010309,1236,NH
03443,Chesterfield,-72.487219,42.900785,1455,NH
03444,Dublin,-72.050538,42.897198,1474,NH
03445,East Sullivan,-72.191778,42.994005,169,NH
03446,East Swanzey,-72.249298,42.884137,796,NH
03447,Fitzwilliam,-72.145014,42.7611,2016,NH
03448,Gilsum,-72.263272,43.043105,745,NH
03449,Hancock,-71.981858,42.976817,1526,NH
03450,Harrisville,-72.097243,42.939874,981,NH
03451,Hinsdale,-72.501474,42.802714,3936,NH
03452,Jaffrey,-72.027514,42.81779,5334,NH
03455,Marlborough,-72.201292,42.898804,1927,NH
03456,Marlow,-72.210879,43.132585,650,NH
03457,Munsonville,-72.133702,42.998646,535,NH
03458,Peterborough,-71.946964,42.88559,5713,NH
03461,Rindge,-72.019038,42.754391,4968,NH
03462,Spofford,-72.410277,42.911973,1266,NH
03464,Stoddard,-72.108811,43.073944,622,NH
03465,Troy,-72.184753,42.82697,2097,NH
03466,West Chesterfiel,-72.511216,42.873152,391,NH
03467,Westmoreland,-72.435784,42.968999,1596,NH
03469,West Swanzey,-72.297688,42.870313,5440,NH
03470,Richmond,-72.363672,42.773922,4625,NH
03561,Littleton,-71.776816,44.311187,6663,NH
03570,Berlin,-71.189236,44.48107,12892,NH
03574,Bethlehem,-71.682929,44.280846,1885,NH
03576,Colebrook,-71.479341,44.907776,4232,NH
03579,Errol,-71.143612,44.800273,366,NH
03580,Franconia,-71.751822,44.205273,1090,NH
03581,Gorham,-71.179983,44.399601,3610,NH
03582,Groveton,-71.506421,44.598367,2527,NH
03583,Jefferson,-71.451834,44.399907,986,NH
03584,Lancaster,-71.559115,44.492074,3825,NH
03585,Lisbon,-71.896565,44.214837,2295,NH
03588,Milan,-71.181031,44.586968,987,NH
03590,North Stratford,-71.564368,44.714915,927,NH
03592,Pittsburg,-71.363593,45.086564,1104,NH
03598,Whitefield,-71.603453,44.36811,3139,NH
03602,Alstead,-72.328052,43.126484,1721,NH
03603,Charlestown,-72.40638,43.257339,4678,NH
03605,East Lempster,-72.166205,43.21863,323,NH
03607,South Acworth,-72.341053,43.176942,1008,NH
03608,Walpole,-72.415489,43.076533,2466,NH
03609,North Walpole,-72.448253,43.142759,744,NH
03740,Bath,-71.956741,44.173419,155,NH
03741,Canaan,-72.029724,43.660092,3065,NH
03743,Claremont,-72.342186,43.367942,14820,NH
03745,Cornish,-72.339426,43.496339,2275,NH
03748,Enfield,-72.127014,43.625584,4118,NH
03750,Etna,-72.212479,43.711333,944,NH
03752,Goshen,-72.124117,43.302623,742,NH
03753,Grantham,-72.133437,43.510324,1247,NH
03755,Hanover,-72.28496,43.704532,7070,NH
03765,Haverhill,-72.057276,44.039438,498,NH
03766,Lebanon,-72.242818,43.644688,9032,NH
03768,Lyme,-72.161993,43.791327,2172,NH
03770,Meriden,-72.275644,43.529873,126,NH
03771,Monroe,-72.025028,44.273358,760,NH
03773,Newport,-72.183789,43.353228,8073,NH
03774,North Haverhill,-72.019112,44.097841,1744,NH
03777,Orford,-72.097846,43.894101,1008,NH
03779,Piermont,-72.081299,43.990572,431,NH
03780,Pike,-72.009587,44.025511,751,NH
03781,Plainfield,-72.270398,43.551919,1314,NH
03782,Sunapee,-72.095044,43.386816,2570,NH
03784,West Lebanon,-72.300735,43.64401,3784,NH
03785,Woodsville,-71.989215,44.138549,2292,NH
03801,Newington,-70.780412,43.066524,27430,NH
03809,Alton,-71.229709,43.46302,2939,NH
03810,Alton Bay,-71.24888,43.484468,157,NH
03811,Atkinson,-71.1603,42.836981,5145,NH
03812,Bartlett,-71.2491,44.08656,1379,NH
03813,Center Conway,-71.060677,43.98776,2394,NH
03814,Center Ossipee,-71.134882,43.768189,2492,NH
03815,Center Strafford,-71.107122,43.262888,436,NH
03816,Center Tuftonbor,-71.265059,43.690205,885,NH
03817,Chocorua,-71.240716,43.890851,70,NH
03818,Conway,-71.15028,43.974161,1875,NH
03819,Danville,-71.120985,42.923432,2471,NH
03820,Madbury,-70.884881,43.190006,27182,NH
03824,Lee,-70.952333,43.133821,15487,NH
03825,Barrington,-71.037675,43.2027,5842,NH
03826,East Hampstead,-71.127978,42.887656,1880,NH
03827,South Hampton,-70.976904,42.911289,3197,NH
03830,East Wakefield,-71.007712,43.641022,675,NH
03833,Brentwood,-70.964306,42.977169,14374,NH
03835,Farmington,-71.064693,43.388373,4676,NH
03836,Freedom,-71.062815,43.817242,935,NH
03837,Gilmanton Iron W,-71.330315,43.425281,1301,NH
03838,Glen,-71.192457,44.101777,84,NH
03839,Gonic,-70.976642,43.268374,4474,NH
03840,Greenland,-70.847476,43.035294,2450,NH
03841,Hampstead,-71.175802,42.881957,5291,NH
03842,Hampton,-70.824336,42.935883,12278,NH
03844,Hampton Falls,-70.887608,42.926323,1503,NH
03845,Intervale,-71.119415,44.095479,1811,NH
03846,Jackson,-71.187808,44.166989,689,NH
03848,Kingston,-71.063914,42.913258,6111,NH
03849,Madison,-71.125412,43.915206,1669,NH
03852,Milton Mills,-70.969729,43.502494,514,NH
03853,Mirror Lake,-71.272858,43.636552,696,NH
03854,New Castle,-70.719922,43.068114,840,NH
03855,New Durham,-71.140828,43.443045,2148,NH
03857,Newmarket,-70.955317,43.072628,9049,NH
03858,Newton,-71.042021,42.867805,2944,NH
03860,North Conway,-71.123811,44.033613,3458,NH
03862,North Hampton,-70.826738,42.977625,3637,NH
03864,Ossipee,-71.112873,43.694506,1490,NH
03865,Plaistow,-71.093397,42.835551,7124,NH
03867,Rochester,-71.055753,43.309203,3793,NH
03868,East Rochester,-70.968581,43.31256,20616,NH
03869,Rollinsford,-70.833207,43.226936,2395,NH
03870,Rye,-70.765153,43.009468,4415,NH
03872,Sanbornville,-71.020005,43.551278,2382,NH
03873,Sandown,-71.18606,42.930819,4060,NH
03874,Seabrook,-70.86464,42.88536,6503,NH
03875,Silver Lake,-71.190501,43.878974,640,NH
03878,Somersworth,-70.875589,43.252546,11170,NH
03882,South Effingham,-71.002109,43.721216,201,NH
03883,South Tamworth,-71.311654,43.833613,188,NH
03884,Strafford,-71.162475,43.250575,1618,NH
03885,Stratham,-70.899714,43.019432,4967,NH
03886,Tamworth,-71.264454,43.862049,1285,NH
03887,Union,-71.020857,43.4382,4229,NH
03890,West Ossipee,-71.205141,43.835956,362,NH
03894,Wolfeboro,-71.190843,43.594996,5586,NH
03901,Berwick,-70.855038,43.28992,5942,ME
03902,Cape Neddick,-70.639685,43.213318,953,ME
03903,Eliot,-70.782216,43.130943,6506,ME
03904,Kittery,-70.742876,43.092128,3537,ME
03905,Kittery Point,-70.712108,43.097571,4589,ME
03906,North Berwick,-70.721173,43.325401,6465,ME
03907,Ogunquit,-70.597176,43.228457,852,ME
03908,South Berwick,-70.785949,43.229201,5982,ME
03909,York,-70.657826,43.154447,8477,ME
04001,Acton,-70.930687,43.549405,767,ME
04002,Alfred,-70.696087,43.487503,4730,ME
04003,Bailey Island,-69.995175,43.734147,464,ME
04005,Arundel,-70.471928,43.483647,23646,ME
04006,Biddeford Pool,-70.352024,43.442722,269,ME
04008,Bowdoinham,-69.918849,44.036806,4328,ME
04009,Bridgton,-70.724081,44.052049,3980,ME
04010,Brownfield,-70.903225,43.971316,1148,ME
04011,Birch Island,-69.955469,43.897591,22557,ME
04013,Bustins Island,-70.042247,43.79602,0,ME
04015,Casco,-70.526013,43.959623,3010,ME
04016,Center Lovell,-70.883618,44.168139,148,ME
04017,Chebeague Island,-70.116878,43.735363,337,ME
04019,Cliff Island,-70.107097,43.695547,87,ME
04020,Cornish,-70.778433,43.779612,1736,ME
04021,Cumberland Cente,-70.2484,43.809818,8544,ME
04022,Denmark,-70.792409,43.975499,679,ME
04024,East Baldwin,-70.692159,43.864604,976,ME
04027,West Lebanon,-70.910986,43.410304,5224,ME
04029,North Sebago,-70.633865,43.882247,597,ME
04030,East Waterboro,-70.690626,43.599537,1153,ME
04032,Freeport,-70.113854,43.851093,8081,ME
04037,Fryeburg,-70.966841,44.031278,2551,ME
04038,Gorham,-70.467968,43.684329,13642,ME
04039,Gray,-70.342939,43.894202,5383,ME
04040,Harrison,-70.653855,44.107099,2274,ME
04041,Hiram,-70.853076,43.862217,1905,ME
04042,Hollis Center,-70.605074,43.594578,2243,ME
04043,Kennebunk,-70.547802,43.388055,7826,ME
04046,Kennebunkport,-70.472867,43.392288,5220,ME
04047,Kezar Falls,-70.892717,43.785361,852,ME
04048,Limerick,-70.786556,43.696265,2982,ME
04049,Limington,-70.675178,43.726031,776,ME
04050,Long Island,-70.15509,43.692014,201,ME
04051,Lovell,-70.929951,44.161404,763,ME
04053,Merepoint,-70.00347,43.843496,269,ME
04055,Naples,-70.598754,43.968121,2868,ME
04058,North Fryeburg,-70.981286,44.132936,185,ME
04060,North Shapleigh,-70.874392,43.583458,302,ME
04061,North Waterboro,-70.729799,43.639976,1516,ME
04062,Windham,-70.414281,43.795771,13482,ME
04064,Old Orchard Beac,-70.392053,43.517449,8451,ME
04066,Orrs Island,-69.966793,43.77267,861,ME
04068,Porter,-70.924266,43.826216,985,ME
04069,Pownal,-70.195497,43.890042,1690,ME
04071,Raymond,-70.449834,43.921917,3516,ME
04072,Saco,-70.454632,43.520946,16192,ME
04073,Sanford,-70.758479,43.428541,15723,ME
04074,Scarborough,-70.345668,43.583476,12550,ME
04075,Sebago Lake,-70.573454,43.758355,4141,ME
04076,Shapleigh,-70.828619,43.567353,314,ME
04077,South Casco,-70.512938,43.876736,250,ME
04079,South Harpswell,-69.993709,43.781932,1767,ME
04081,South Waterford,-70.792061,44.151256,439,ME
04083,Springvale,-70.806445,43.471499,5472,ME
04084,Standish,-70.480657,43.814211,1592,ME
04085,Steep Falls,-70.645627,43.757137,2060,ME
04086,Pejepscot,-69.964479,43.941286,8535,ME
04087,Waterboro,-70.743115,43.566097,1797,ME
04090,Wells,-70.596883,43.314352,5590,ME
04091,West Baldwin,-70.749015,43.829873,770,ME
04092,Westbrook,-70.358033,43.684268,16121,ME
04093,West Buxton,-70.601546,43.661586,4910,ME
04095,Maplewood,-70.913476,43.643417,1126,ME
04096,Yarmouth,-70.174958,43.800933,3068,ME
04101,Portland,-70.258864,43.660564,17147,ME
04102,Portland,-70.28981,43.660168,17660,ME
04103,Portland,-70.2876,43.687568,28461,ME
04105,Falmouth,-70.26253,43.734038,7609,ME
04106,South Portland,-70.270878,43.631847,23131,ME
04107,Cape Elizabeth,-70.230099,43.601735,8854,ME
04108,Peaks Island,-70.194017,43.658921,775,ME
04109,Cushing Island,-70.202201,43.674971,28,ME
04110,Cumberland Fores,-70.188333,43.774485,2879,ME
04210,Auburn,-70.238978,44.094785,24160,ME
04216,Andover,-70.79666,44.663703,878,ME
04217,Bethel,-70.803685,44.416176,2775,ME
04219,Bryant Pond,-70.643468,44.395714,1563,ME
04220,Buckfield,-70.368293,44.287676,1551,ME
04221,Canton,-70.321719,44.418894,1673,ME
04223,Danville,-70.272055,44.036528,1086,ME
04224,Dixfield,-70.424099,44.554799,3032,ME
04225,Dryden,-70.223962,44.600218,4520,ME
04226,East Andover,-70.729555,44.603011,154,ME
04228,East Livermore,-70.130334,44.399402,560,ME
04231,East Stoneham,-70.852936,44.238201,429,ME
04235,Frye,-70.565319,44.599482,28,ME
04236,Greene,-70.145532,44.189059,3661,ME
04237,Hanover,-70.716735,44.495875,272,ME
04238,Hebron,-70.375369,44.202136,826,ME
04239,Jay,-70.209883,44.515994,4631,ME
04240,Lewiston,-70.191619,44.098538,40173,ME
04250,Lisbon,-70.113933,44.025511,3633,ME
04252,Lisbon Falls,-70.073375,43.997759,8095,ME
04254,Livermore Falls,-70.193614,44.445756,4845,ME
04256,Mechanic Falls,-70.368206,44.099957,6247,ME
04257,Mexico,-70.535797,44.562776,3316,ME
04259,Monmouth,-70.02627,44.22083,1838,ME
04260,New Gloucester,-70.297381,43.960835,3916,ME
04261,Newry,-70.792611,44.407937,300,ME
04263,Leeds,-70.125277,44.28343,1669,ME
04265,North Monmouth,-70.036686,44.275328,616,ME
04266,North Turner,-70.256147,44.335031,953,ME
04267,North Waterford,-70.717393,44.206511,1168,ME
04268,Norway,-70.560135,44.212654,5258,ME
04270,Oxford,-70.509799,44.11183,2822,ME
04273,Poland,-70.411819,44.059187,179,ME
04274,Poland Spring,-70.379664,44.021162,1375,ME
04275,Roxbury,-70.609188,44.65657,548,ME
04276,Rumford,-70.564475,44.543446,7035,ME
04278,Rumford Center,-70.700058,44.592334,92,ME
04279,Rumford Point,-70.700276,44.557104,36,ME
04280,Sabattus,-70.074792,44.113269,4809,ME
04281,South Paris,-70.501179,44.216674,6054,ME
04282,Turner,-70.249444,44.255669,3365,ME
04284,Wayne,-70.0712,44.349283,546,ME
04285,Weld,-70.4249,44.701624,430,ME
04289,West Paris,-70.573167,44.32527,2149,ME
04290,Peru,-70.443459,44.494408,1541,ME
04291,West Poland,-70.450166,44.047167,733,ME
04292,West Sumner,-70.432314,44.372804,761,ME
04294,Wilton,-70.296064,44.59107,227,ME
04330,Augusta,-69.766548,44.323228,25195,ME
04341,Coopers Mills,-69.507672,44.258823,1082,ME
04342,Dresden,-69.745726,44.078507,1336,ME
04344,Farmingdale,-69.791313,44.25233,2917,ME
04345,Gardiner,-69.785774,44.207029,8387,ME
04346,Randolph,-69.774918,44.228704,6619,ME
04347,Hallowell,-69.805738,44.286414,2613,ME
04348,Jefferson,-69.483895,44.189419,1488,ME
04349,Kents Hill,-70.074822,44.438259,755,ME
04350,Litchfield,-69.958071,44.163437,2354,ME
04351,Manchester,-69.884657,44.308375,603,ME
04352,Mount Vernon,-69.990336,44.499342,1396,ME
04353,North Whitefield,-69.602164,44.217844,1931,ME
04354,Palermo,-69.43337,44.384282,752,ME
04355,Readfield,-69.950634,44.403221,1725,ME
04357,Richmond,-69.821077,44.104213,3072,ME
04358,South China,-69.58036,44.395334,182,ME
04361,Weeks Mills,-69.541738,44.407543,2942,ME
04363,Windsor,-69.580587,44.300878,1618,ME
04364,Winthrop,-69.973128,44.314031,7929,ME
04401,Bangor,-68.791839,44.824199,40434,ME
04406,Abbot Village,-69.52514,45.279838,1193,ME
04408,Aurora,-68.295929,44.886113,141,ME
04410,Bradford,-68.923491,45.08552,1103,ME
04411,Bradley,-68.626328,44.901454,1136,ME
04412,Brewer,-68.753896,44.787433,9021,ME
04413,Brookton,-67.707828,45.5686,236,ME
04414,Brownville,-69.042331,45.341229,1426,ME
04416,Bucksport,-68.776823,44.601546,5340,ME
04417,Burlington,-68.442701,45.218438,643,ME
04418,Cardville,-68.603277,45.077599,1309,ME
04419,Carmel,-68.99415,44.805315,3328,ME
04422,Charleston,-69.086856,45.067017,1819,ME
04423,Costigan,-68.612969,44.975336,1895,ME
04424,Danforth,-67.868778,45.668654,965,ME
04426,Dover Foxcroft,-69.204472,45.18774,5924,ME
04427,East Corinth,-69.008532,44.983655,2177,ME
04428,East Eddington,-68.61883,44.820642,2263,ME
04429,East Holden,-68.648307,44.742209,4472,ME
04430,East Millinocket,-68.572822,45.629967,2198,ME
04431,East Orland,-68.70174,44.57249,1281,ME
04433,Enfield,-68.605802,45.266477,1483,ME
04434,Etna,-69.132225,44.793232,966,ME
04435,Exeter,-69.107934,44.967927,561,ME
04438,Frankfort,-68.933981,44.59794,1141,ME
04441,Greenville,-69.584376,45.471566,2054,ME
04442,Greenville Junct,-69.637526,45.488394,99,ME
04443,Guilford,-69.397491,45.173455,2833,ME
04444,Hampden,-68.87305,44.741073,6756,ME
04446,Haynesville,-67.98858,45.837991,244,ME
04448,Seboeis,-68.669252,45.247813,1628,ME
04449,Hudson,-68.887831,44.991415,1048,ME
04450,Kenduskeag,-68.934179,44.918251,1234,ME
04451,Kingman,-68.23662,45.598433,378,ME
04453,Lagrange,-68.83448,45.178918,707,ME
04455,Lee,-68.290885,45.363504,832,ME
04456,Levant,-68.98367,44.884279,1627,ME
04457,Lincoln,-68.507693,45.350832,4715,ME
04458,Lincoln Center,-68.457065,45.431731,1556,ME
04459,Mattawamkeag,-68.35195,45.526387,841,ME
04460,Medway,-68.522709,45.60704,1986,ME
04461,Milford,-68.629597,44.939263,1732,ME
04462,Millinocket,-68.710117,45.659563,7265,ME
04463,Derby,-68.977098,45.250697,3091,ME
04464,Monson,-69.487986,45.298088,263,ME
04468,Old Town,-68.67496,44.943044,9290,ME
